delivery_id,order_id,order_item,expected_delivery_time_min,actual_delivery_time_min,delivery_item,distance_km
DEL202508010326,ORD202508010326,11,40,46,11,7.4
DEL202508005907,ORD202508005907,,49,,,1.5
DEL202508007885,ORD202508007885,5,41,46,6,6.3
DEL202508002127,ORD202508002127,5,43,53,5,7.8
DEL202508006011,ORD202508006011,6,38,40,5,4.6
DEL202508000367,ORD202508000367,,46,,,1.8
DEL202508005492,ORD202508005492,,42,,,1.9
DEL202508005312,ORD202508005312,2,46,50,2,6.7
DEL202508002538,ORD202508002538,2,43,86,2,1.9
DEL202508008082,ORD202508008082,5,49,41,5,4.2
DEL202508007130,ORD202508007130,,36,,,3.2
DEL202508001969,ORD202508001969,4,35,57,4,4.2
DEL202508002286,ORD202508002286,4,48,60,6,4
DEL202508003526,ORD202508003526,6,42,70,6,1.8
DEL202508004941,ORD202508004941,1,48,49,2,5.1
DEL202508008302,ORD202508008302,5,43,90,5,1.6
DEL202508007580,ORD202508007580,,36,,,3.8
DEL202508004393,ORD202508004393,2,40,74,2,4.6
DEL202508006675,ORD202508006675,5,37,43,6,3.7
DEL202508008380,ORD202508008380,,40,,,7.9
DEL202508003513,ORD202508003513,8,36,72,8,3.4
DEL202508007605,ORD202508007605,2,46,41,2,1.3
DEL202508006146,ORD202508006146,5,50,71,5,7.7
DEL202508006194,ORD202508006194,3,43,51,3,5.6
DEL202508007588,ORD202508007588,5,38,46,4,7.7
DEL202508005029,ORD202508005029,1,45,63,1,3
DEL202508007823,ORD202508007823,6,35,64,6,1.6
DEL202508004218,ORD202508004218,5,43,48,5,3.4
DEL202508008947,ORD202508008947,4,37,70,4,1.6
DEL202508006752,ORD202508006752,4,49,44,4,6.4
DEL202508007913,ORD202508007913,,41,,,7.2
DEL202508005342,ORD202508005342,,38,,,6.2
DEL202508003616,ORD202508003616,3,37,85,1,7.9
DEL202508002935,ORD202508002935,5,35,40,5,1.1
DEL202508001920,ORD202508001920,2,50,45,2,6.4
DEL202508003883,ORD202508003883,1,45,40,1,1.5
DEL202508001534,ORD202508001534,6,36,90,6,2.7
DEL202508007118,ORD202508007118,3,35,66,3,4.3
DEL202508007266,ORD202508007266,3,38,68,2,1.5
DEL202508009785,ORD202508009785,3,49,56,3,4.9
DEL202508000549,ORD202508000549,9,40,70,9,3.1
DEL202508008707,ORD202508008707,3,50,90,3,6.6
DEL202508010460,ORD202508010460,2,36,53,2,2.3
DEL202508006341,ORD202508006341,,42,,,4.9
DEL202508000639,ORD202508000639,3,41,62,3,5.5
DEL202508010198,ORD202508010198,3,37,73,2,4.5
DEL202508000492,ORD202508000492,,42,,,3.6
DEL202508007334,ORD202508007334,,47,,,2.9
DEL202508003501,ORD202508003501,,48,,,4.7
DEL202508002705,ORD202508002705,6,40,74,6,5.3
DEL202508001154,ORD202508001154,2,46,40,2,2.5
DEL202508003388,ORD202508003388,2,43,47,4,3.1
DEL202508005469,ORD202508005469,1,45,50,1,4.4
DEL202508004045,ORD202508004045,4,42,53,4,5.1
DEL202508010289,ORD202508010289,3,45,40,3,5.9
DEL202508007958,ORD202508007958,7,36,72,7,3.7
DEL202508000501,ORD202508000501,5,37,46,5,3.3
DEL202508000744,ORD202508000744,4,49,50,4,7.1
DEL202508002406,ORD202508002406,5,37,63,5,4.7
DEL202508010010,ORD202508010010,1,39,75,1,3.8
DEL202508001794,ORD202508001794,6,48,59,6,6.1
DEL202508006425,ORD202508006425,10,48,50,10,3.8
DEL202508009447,ORD202508009447,3,48,68,5,1.8
DEL202508006201,ORD202508006201,2,49,62,2,5.5
DEL202508006970,ORD202508006970,1,48,75,1,5
DEL202508008466,ORD202508008466,2,35,62,2,6.6
DEL202508000184,ORD202508000184,,45,,,1.6
DEL202508009942,ORD202508009942,7,39,48,7,3.7
DEL202508003477,ORD202508003477,4,37,49,4,3.4
DEL202508000242,ORD202508000242,5,50,82,5,5.7
DEL202508003980,ORD202508003980,5,48,82,5,2.7
DEL202508005445,ORD202508005445,,45,,,2.3
DEL202508000036,ORD202508000036,6,43,56,6,3.4
DEL202508009499,ORD202508009499,5,35,43,5,2.7
DEL202508004953,ORD202508004953,5,36,48,5,4.4
DEL202508001442,ORD202508001442,4,46,61,4,6.2
DEL202508006633,ORD202508006633,8,46,54,8,7.4
DEL202508010295,ORD202508010295,5,38,53,3,7.2
DEL202508009390,ORD202508009390,1,35,72,1,2.6
DEL202508000734,ORD202508000734,4,41,62,4,4
DEL202508003689,ORD202508003689,5,38,54,5,5.6
DEL202508005285,ORD202508005285,2,49,64,2,2.5
DEL202508007762,ORD202508007762,3,42,70,3,4.5
DEL202508004508,ORD202508004508,5,45,52,5,2.2
DEL202508004955,ORD202508004955,3,36,61,3,1.5
DEL202508001932,ORD202508001932,6,50,61,6,5
DEL202508007482,ORD202508007482,3,36,77,1,2.8
DEL202508009943,ORD202508009943,,46,,,2.5
DEL202508006299,ORD202508006299,2,40,56,3,2.1
DEL202508006698,ORD202508006698,4,45,74,4,3.5
DEL202508006711,ORD202508006711,,48,,,1.9
DEL202508008922,ORD202508008922,2,43,40,2,5.3
DEL202508004477,ORD202508004477,,48,,,6.1
DEL202508008671,ORD202508008671,,47,,,1.7
DEL202508005735,ORD202508005735,11,37,53,11,5.1
DEL202508001494,ORD202508001494,4,35,53,4,6.8
DEL202508001389,ORD202508001389,4,50,49,4,7.2
DEL202508000300,ORD202508000300,1,50,51,1,7.5
DEL202508004366,ORD202508004366,7,43,47,7,4.4
DEL202508006832,ORD202508006832,3,44,72,4,2.5
DEL202508006889,ORD202508006889,3,40,78,3,7.3
DEL202508000129,ORD202508000129,3,43,45,3,1.1
DEL202508005770,ORD202508005770,6,50,40,6,3.9
DEL202508007227,ORD202508007227,2,46,73,2,7.5
DEL202508003318,ORD202508003318,6,41,59,6,2.7
DEL202508004823,ORD202508004823,8,41,44,7,1.1
DEL202508003586,ORD202508003586,2,48,53,2,4.7
DEL202508000731,ORD202508000731,8,46,53,8,7.1
DEL202508003935,ORD202508003935,5,42,40,5,6.4
DEL202508004639,ORD202508004639,6,38,57,6,3.8
DEL202508006444,ORD202508006444,,49,,,6.1
DEL202508000803,ORD202508000803,6,50,47,5,7.8
DEL202508005878,ORD202508005878,6,36,68,6,7.3
DEL202508001175,ORD202508001175,6,47,64,6,6.7
DEL202508001806,ORD202508001806,5,41,48,5,3.2
DEL202508001270,ORD202508001270,7,39,64,7,7.3
DEL202508004670,ORD202508004670,11,47,40,11,2.9
DEL202508010248,ORD202508010248,6,48,86,6,4.6
DEL202508005744,ORD202508005744,,49,,,6
DEL202508001374,ORD202508001374,4,48,74,4,1.9
DEL202508006793,ORD202508006793,2,48,69,2,1.2
DEL202508000395,ORD202508000395,2,45,70,2,7.2
DEL202508007175,ORD202508007175,1,49,77,1,6.9
DEL202508003727,ORD202508003727,9,47,47,9,3.2
DEL202508004168,ORD202508004168,8,50,40,9,2.1
DEL202508003304,ORD202508003304,6,42,71,6,5.6
DEL202508000538,ORD202508000538,7,39,78,7,1.9
DEL202508002431,ORD202508002431,12,49,44,12,3.8
DEL202508010027,ORD202508010027,,35,,,6.3
DEL202508002382,ORD202508002382,1,45,47,1,5.5
DEL202508000259,ORD202508000259,6,36,84,6,4.2
DEL202508003254,ORD202508003254,7,50,86,7,7.1
DEL202508004957,ORD202508004957,3,50,40,3,7.5
DEL202508008618,ORD202508008618,3,35,47,3,6.3
DEL202508001078,ORD202508001078,,43,,,6
DEL202508005444,ORD202508005444,14,36,57,14,1.9
DEL202508008782,ORD202508008782,2,42,61,2,7.1
DEL202508003590,ORD202508003590,3,36,45,3,4.9
DEL202508003562,ORD202508003562,7,43,59,7,4.6
DEL202508007888,ORD202508007888,1,47,45,1,2.8
DEL202508005230,ORD202508005230,4,46,64,4,6
DEL202508008255,ORD202508008255,,46,,,6.5
DEL202508004512,ORD202508004512,1,46,77,1,1.3
DEL202508005910,ORD202508005910,,44,,,1.4
DEL202508003371,ORD202508003371,7,37,62,7,7.9
DEL202508003994,ORD202508003994,1,41,40,1,2.1
DEL202508000881,ORD202508000881,4,47,49,4,3.1
DEL202508003954,ORD202508003954,9,45,54,9,3.3
DEL202508005251,ORD202508005251,9,35,74,9,5.3
DEL202508009346,ORD202508009346,,45,,,5.1
DEL202508002222,ORD202508002222,10,47,40,10,6.6
DEL202508007709,ORD202508007709,4,42,52,2,3.7
DEL202508009988,ORD202508009988,,46,,,7.4
DEL202508002573,ORD202508002573,3,43,53,4,1.6
DEL202508006860,ORD202508006860,4,49,53,4,3.5
DEL202508008131,ORD202508008131,5,48,73,5,4.6
DEL202508005897,ORD202508005897,3,38,48,4,3.2
DEL202508000211,ORD202508000211,,43,,,3.8
DEL202508007836,ORD202508007836,5,35,67,7,5.4
DEL202508000863,ORD202508000863,9,36,61,9,4.7
DEL202508008275,ORD202508008275,5,38,54,5,3.1
DEL202508000497,ORD202508000497,2,50,59,2,4.7
DEL202508003549,ORD202508003549,3,35,53,3,5.7
DEL202508000236,ORD202508000236,6,47,40,6,3.5
DEL202508004777,ORD202508004777,4,43,72,4,1.1
DEL202508001479,ORD202508001479,6,41,51,6,6.6
DEL202508005161,ORD202508005161,9,45,44,9,3.8
DEL202508005886,ORD202508005886,6,44,40,6,3.2
DEL202508002414,ORD202508002414,1,43,59,1,4.3
DEL202508003901,ORD202508003901,3,38,56,3,2.5
DEL202508000044,ORD202508000044,6,42,64,6,7.2
DEL202508006408,ORD202508006408,6,50,58,6,3
DEL202508007087,ORD202508007087,5,50,75,5,6.2
DEL202508001877,ORD202508001877,1,43,78,1,3.5
DEL202508002307,ORD202508002307,,42,,,5.2
DEL202508004180,ORD202508004180,3,35,65,3,7
DEL202508008659,ORD202508008659,1,38,78,1,7.4
DEL202508001737,ORD202508001737,3,43,57,3,2.7
DEL202508005245,ORD202508005245,2,43,57,2,5.6
DEL202508006709,ORD202508006709,4,40,69,3,2.7
DEL202508002458,ORD202508002458,6,39,68,6,1.3
DEL202508005592,ORD202508005592,3,40,73,3,1.7
DEL202508000797,ORD202508000797,9,46,71,11,1.6
DEL202508007285,ORD202508007285,4,40,70,4,5.4
DEL202508009560,ORD202508009560,8,43,60,8,6.8
DEL202508004422,ORD202508004422,3,42,69,3,5.5
DEL202508000788,ORD202508000788,2,36,57,2,6.8
DEL202508000335,ORD202508000335,2,43,40,2,7.7
DEL202508008307,ORD202508008307,,35,,,2.7
DEL202508000287,ORD202508000287,2,35,90,2,1.7
DEL202508000191,ORD202508000191,4,48,51,4,2.5
DEL202508005496,ORD202508005496,7,50,90,7,7.3
DEL202508009655,ORD202508009655,3,46,87,3,1.4
DEL202508002942,ORD202508002942,3,38,42,3,1.7
DEL202508005160,ORD202508005160,5,50,68,5,4.1
DEL202508002024,ORD202508002024,5,38,83,5,1.5
DEL202508008636,ORD202508008636,4,40,76,4,6.1
DEL202508000779,ORD202508000779,2,45,63,2,1.8
DEL202508005176,ORD202508005176,2,49,52,2,2.8
DEL202508006596,ORD202508006596,1,36,84,1,4.4
DEL202508001942,ORD202508001942,4,42,43,3,7.8
DEL202508004141,ORD202508004141,8,37,63,8,5.1
DEL202508000272,ORD202508000272,3,49,62,3,5.4
DEL202508010367,ORD202508010367,2,38,64,1,4
DEL202508000318,ORD202508000318,5,38,86,5,7.4
DEL202508003457,ORD202508003457,3,45,56,3,6.1
DEL202508006404,ORD202508006404,4,48,89,4,1
DEL202508006423,ORD202508006423,4,38,77,3,6.2
DEL202508007480,ORD202508007480,4,41,50,4,1.9
DEL202508005630,ORD202508005630,5,44,87,5,5.9
DEL202508003642,ORD202508003642,12,35,78,12,1.9
DEL202508002465,ORD202508002465,2,47,72,2,3.3
DEL202508007216,ORD202508007216,10,37,74,10,3.5
DEL202508004028,ORD202508004028,3,38,63,3,7.2
DEL202508002079,ORD202508002079,3,36,59,3,5.3
DEL202508002188,ORD202508002188,4,49,65,4,1.8
DEL202508004188,ORD202508004188,4,48,60,6,5.2
DEL202508005284,ORD202508005284,3,39,45,3,5.5
DEL202508010443,ORD202508010443,,37,,,5.1
DEL202508002326,ORD202508002326,6,35,56,6,3.2
DEL202508007018,ORD202508007018,3,44,59,4,1.1
DEL202508005675,ORD202508005675,2,44,52,2,3.2
DEL202508000188,ORD202508000188,2,44,64,2,1.3
DEL202508000971,ORD202508000971,4,45,53,2,3.9
DEL202508003465,ORD202508003465,4,42,40,2,3.9
DEL202508000706,ORD202508000706,3,37,74,3,3.7
DEL202508007535,ORD202508007535,3,38,67,3,1.5
DEL202508006985,ORD202508006985,5,37,49,5,3
DEL202508005196,ORD202508005196,6,44,45,6,4.7
DEL202508001162,ORD202508001162,,35,,,5.6
DEL202508000255,ORD202508000255,3,45,47,3,5.7
DEL202508006953,ORD202508006953,3,45,44,2,5.8
DEL202508006914,ORD202508006914,1,47,40,1,6.5
DEL202508000580,ORD202508000580,3,41,67,3,5.4
DEL202508000631,ORD202508000631,4,43,55,4,6.1
DEL202508010011,ORD202508010011,4,41,90,4,3.7
DEL202508005417,ORD202508005417,3,42,58,3,7
DEL202508003419,ORD202508003419,3,48,74,3,3
DEL202508004258,ORD202508004258,4,45,65,3,4.2
DEL202508006732,ORD202508006732,,43,,,5.8
DEL202508006248,ORD202508006248,1,42,45,1,5.4
DEL202508003747,ORD202508003747,6,38,59,6,7.4
DEL202508001020,ORD202508001020,2,42,64,2,3.4
DEL202508006462,ORD202508006462,3,44,40,3,4.4
DEL202508002876,ORD202508002876,3,48,70,3,4.1
DEL202508006969,ORD202508006969,1,41,45,1,7.4
DEL202508010021,ORD202508010021,3,49,65,3,2.4
DEL202508008409,ORD202508008409,4,49,90,2,2.7
DEL202508008056,ORD202508008056,3,37,54,3,4.4
DEL202508006950,ORD202508006950,9,43,66,9,5.2
DEL202508009001,ORD202508009001,2,42,66,2,1.2
DEL202508001181,ORD202508001181,3,48,63,3,6.3
DEL202508006492,ORD202508006492,,47,,,7.5
DEL202508002214,ORD202508002214,3,41,40,3,7.1
DEL202508007060,ORD202508007060,,44,,,3.1
DEL202508004074,ORD202508004074,2,41,78,2,4.8
DEL202508008193,ORD202508008193,4,36,69,4,6.3
DEL202508002857,ORD202508002857,10,35,90,10,1.9
DEL202508006659,ORD202508006659,5,42,73,5,3.2
DEL202508003448,ORD202508003448,4,35,69,4,3.2
DEL202508006258,ORD202508006258,6,44,47,6,5.6
DEL202508005576,ORD202508005576,5,39,70,5,4.1
DEL202508010102,ORD202508010102,5,35,52,5,3.3
DEL202508006609,ORD202508006609,6,42,58,6,3.6
DEL202508010247,ORD202508010247,7,36,88,7,6.2
DEL202508007803,ORD202508007803,2,47,64,2,7.8
DEL202508006745,ORD202508006745,,37,,,4.6
DEL202508004220,ORD202508004220,3,43,51,3,2.9
DEL202508009091,ORD202508009091,8,50,51,8,6.8
DEL202508004975,ORD202508004975,4,47,40,4,5.3
DEL202508006175,ORD202508006175,6,43,64,6,7.5
DEL202508003744,ORD202508003744,8,36,40,8,3.5
DEL202508007168,ORD202508007168,3,38,56,3,6.9
DEL202508004999,ORD202508004999,,49,,,3.5
DEL202508008715,ORD202508008715,7,39,59,7,7.8
DEL202508001922,ORD202508001922,2,46,65,4,5
DEL202508001997,ORD202508001997,7,47,65,7,7
DEL202508007717,ORD202508007717,4,41,62,4,7.3
DEL202508008919,ORD202508008919,1,43,45,1,8
DEL202508007092,ORD202508007092,3,43,46,3,4.9
DEL202508003235,ORD202508003235,3,50,75,4,4
DEL202508009533,ORD202508009533,2,37,47,2,5.9
DEL202508008341,ORD202508008341,2,44,48,2,7.7
DEL202508008670,ORD202508008670,4,41,66,4,7.9
DEL202508008993,ORD202508008993,4,36,74,4,3.4
DEL202508001009,ORD202508001009,3,43,59,3,2.4
DEL202508000782,ORD202508000782,3,48,54,3,1.7
DEL202508008233,ORD202508008233,,36,,,3.9
DEL202508007335,ORD202508007335,4,39,60,4,7.4
DEL202508001254,ORD202508001254,5,36,81,5,3.7
DEL202508005122,ORD202508005122,4,36,58,4,5.2
DEL202508007196,ORD202508007196,,47,,,5.4
DEL202508004046,ORD202508004046,9,48,67,9,6.5
DEL202508005335,ORD202508005335,6,39,55,6,7.6
DEL202508006182,ORD202508006182,6,47,63,7,4.4
DEL202508009671,ORD202508009671,3,37,81,3,1.6
DEL202508002365,ORD202508002365,6,48,61,6,5.5
DEL202508000218,ORD202508000218,2,42,68,2,5.8
DEL202508003677,ORD202508003677,3,35,90,3,1
DEL202508003839,ORD202508003839,3,39,67,4,1.9
DEL202508009069,ORD202508009069,3,35,63,3,1.3
DEL202508008716,ORD202508008716,,49,,,7.5
DEL202508005047,ORD202508005047,1,35,60,1,3.7
DEL202508007675,ORD202508007675,,49,,,5.4
DEL202508007485,ORD202508007485,7,36,59,7,5.7
DEL202508003092,ORD202508003092,3,38,53,3,7
DEL202508000559,ORD202508000559,8,37,60,8,6.1
DEL202508006547,ORD202508006547,4,36,49,6,5.7
DEL202508000038,ORD202508000038,1,50,59,1,5
DEL202508001845,ORD202508001845,,39,,,3.1
DEL202508006001,ORD202508006001,4,39,64,4,1.9
DEL202508008479,ORD202508008479,4,40,40,4,2.9
DEL202508003906,ORD202508003906,4,47,86,4,5.5
DEL202508008417,ORD202508008417,5,47,73,5,3.9
DEL202508002272,ORD202508002272,7,38,66,7,2.2
DEL202508002571,ORD202508002571,4,47,72,4,5.8
DEL202508000781,ORD202508000781,7,46,42,7,4.2
DEL202508005428,ORD202508005428,5,50,66,5,1.8
DEL202508005270,ORD202508005270,6,41,70,6,4.4
DEL202508001650,ORD202508001650,1,41,47,1,1.8
DEL202508010275,ORD202508010275,7,41,40,7,5.8
DEL202508005475,ORD202508005475,7,38,55,7,5.3
DEL202508003540,ORD202508003540,4,48,58,2,3.2
DEL202508005461,ORD202508005461,8,46,55,8,4.2
DEL202508002692,ORD202508002692,,44,,,7.1
DEL202508009436,ORD202508009436,5,40,40,5,1.9
DEL202508003251,ORD202508003251,3,50,64,3,1.1
DEL202508000035,ORD202508000035,,47,,,7.1
DEL202508001029,ORD202508001029,3,36,58,3,5.4
DEL202508004721,ORD202508004721,5,41,69,5,2.9
DEL202508003638,ORD202508003638,2,38,57,2,2.4
DEL202508004094,ORD202508004094,3,41,54,3,4.8
DEL202508010344,ORD202508010344,,36,,,1
DEL202508005667,ORD202508005667,4,50,46,3,4.2
DEL202508002874,ORD202508002874,,38,,,5.1
DEL202508003279,ORD202508003279,,44,,,3.9
DEL202508009280,ORD202508009280,5,45,58,5,1.3
DEL202508007771,ORD202508007771,3,39,70,3,1.1
DEL202508007689,ORD202508007689,3,44,55,3,4.2
DEL202508002715,ORD202508002715,4,41,81,4,4.4
DEL202508008906,ORD202508008906,4,44,40,4,7.8
DEL202508000699,ORD202508000699,1,48,64,1,3.2
DEL202508009151,ORD202508009151,2,45,47,2,7
DEL202508005960,ORD202508005960,4,41,90,4,2.2
DEL202508005413,ORD202508005413,,41,,,7.7
DEL202508009393,ORD202508009393,1,47,59,1,3.6
DEL202508005451,ORD202508005451,4,39,87,4,2.6
DEL202508006186,ORD202508006186,,46,,,1.5
DEL202508002086,ORD202508002086,7,35,40,7,1
DEL202508001895,ORD202508001895,,38,,,5
DEL202508008515,ORD202508008515,5,41,59,5,2.1
DEL202508010437,ORD202508010437,7,37,42,8,6.7
DEL202508007962,ORD202508007962,6,40,52,6,6
DEL202508009031,ORD202508009031,4,35,64,5,7.7
DEL202508003326,ORD202508003326,1,39,79,1,6.9
DEL202508010062,ORD202508010062,6,42,66,8,6.5
DEL202508004360,ORD202508004360,4,41,61,6,5.8
DEL202508007815,ORD202508007815,3,49,65,3,7.4
DEL202508003944,ORD202508003944,3,49,40,3,7.9
DEL202508004900,ORD202508004900,2,38,53,2,6
DEL202508007128,ORD202508007128,4,44,46,4,1.5
DEL202508001303,ORD202508001303,,37,,,4.7
DEL202508008468,ORD202508008468,2,40,45,2,7.6
DEL202508009349,ORD202508009349,2,41,48,2,1.3
DEL202508000480,ORD202508000480,,36,,,1.2
DEL202508000249,ORD202508000249,5,40,53,5,6.1
DEL202508002724,ORD202508002724,13,38,72,13,2.2
DEL202508007151,ORD202508007151,7,43,72,7,4
DEL202508008337,ORD202508008337,,40,,,1.8
DEL202508000875,ORD202508000875,4,40,54,5,4
DEL202508006864,ORD202508006864,4,49,53,4,3.9
DEL202508007866,ORD202508007866,3,45,77,3,1.6
DEL202508003076,ORD202508003076,7,39,40,6,2.9
DEL202508002470,ORD202508002470,4,43,78,4,1.8
DEL202508009924,ORD202508009924,13,47,76,13,3
DEL202508002323,ORD202508002323,6,48,65,4,1.1
DEL202508006842,ORD202508006842,7,48,62,7,3
DEL202508006459,ORD202508006459,2,35,85,2,1.3
DEL202508009833,ORD202508009833,9,49,52,9,1.5
DEL202508005626,ORD202508005626,2,45,73,2,2.5
DEL202508004278,ORD202508004278,1,44,44,1,2.8
DEL202508002996,ORD202508002996,8,45,53,8,3.5
DEL202508001484,ORD202508001484,2,50,71,2,7.4
DEL202508005449,ORD202508005449,4,36,75,2,6.4
DEL202508005264,ORD202508005264,5,48,57,7,6.6
DEL202508002163,ORD202508002163,7,42,40,7,6.8
DEL202508000168,ORD202508000168,2,43,43,2,6.6
DEL202508008663,ORD202508008663,4,35,65,4,6.5
DEL202508004162,ORD202508004162,3,38,54,3,1.7
DEL202508005115,ORD202508005115,11,37,40,11,2.1
DEL202508010421,ORD202508010421,,47,,,3.1
DEL202508009228,ORD202508009228,4,44,63,4,1.6
DEL202508005311,ORD202508005311,3,47,74,3,4.3
DEL202508005917,ORD202508005917,3,43,65,2,5.1
DEL202508006619,ORD202508006619,,42,,,4.2
DEL202508008336,ORD202508008336,9,42,40,11,2
DEL202508002087,ORD202508002087,7,45,63,7,4.9
DEL202508008444,ORD202508008444,2,38,57,2,3.1
DEL202508009430,ORD202508009430,6,41,81,6,2.1
DEL202508005825,ORD202508005825,3,38,90,1,7.2
DEL202508005561,ORD202508005561,4,40,77,4,6.1
DEL202508002434,ORD202508002434,3,44,62,3,2.7
DEL202508004912,ORD202508004912,3,47,41,3,4.8
DEL202508009315,ORD202508009315,7,46,40,7,5.5
DEL202508000662,ORD202508000662,2,35,40,2,3.2
DEL202508009657,ORD202508009657,5,35,69,5,3.8
DEL202508004019,ORD202508004019,4,44,63,4,7
DEL202508005138,ORD202508005138,5,42,57,4,7.2
DEL202508002606,ORD202508002606,5,44,63,5,1.4
DEL202508003192,ORD202508003192,3,37,58,4,3.5
DEL202508007685,ORD202508007685,,35,,,2.1
DEL202508005257,ORD202508005257,,38,,,1.1
DEL202508008107,ORD202508008107,4,47,58,4,3.5
DEL202508008980,ORD202508008980,7,42,78,7,3.7
DEL202508006903,ORD202508006903,8,50,79,8,5.1
DEL202508000405,ORD202508000405,3,37,64,2,5.2
DEL202508007476,ORD202508007476,,41,,,6.6
DEL202508004855,ORD202508004855,5,39,60,5,5.7
DEL202508001904,ORD202508001904,3,37,57,3,6.7
DEL202508008032,ORD202508008032,4,43,65,6,6.3
DEL202508007720,ORD202508007720,,48,,,7.8
DEL202508009021,ORD202508009021,3,36,61,3,7.3
DEL202508004875,ORD202508004875,,48,,,4.6
DEL202508000876,ORD202508000876,3,37,55,1,5.1
DEL202508009402,ORD202508009402,,37,,,1.9
DEL202508003094,ORD202508003094,,44,,,1.3
DEL202508004718,ORD202508004718,4,49,81,4,4.2
DEL202508009119,ORD202508009119,2,36,59,2,4.6
DEL202508004944,ORD202508004944,1,49,42,2,2.5
DEL202508004073,ORD202508004073,2,44,59,2,4.2
DEL202508002400,ORD202508002400,3,38,55,3,6.3
DEL202508000478,ORD202508000478,3,45,53,3,4.3
DEL202508001825,ORD202508001825,6,41,61,6,6.8
DEL202508009894,ORD202508009894,4,36,71,4,6.5
DEL202508003017,ORD202508003017,2,43,76,2,6.3
DEL202508006077,ORD202508006077,4,37,84,2,6.4
DEL202508001694,ORD202508001694,1,43,60,1,4.4
DEL202508008401,ORD202508008401,,50,,,4.3
DEL202508002634,ORD202508002634,3,43,70,3,2.8
DEL202508002254,ORD202508002254,1,48,73,1,1.9
DEL202508008644,ORD202508008644,5,36,61,5,6.1
DEL202508005287,ORD202508005287,3,38,63,3,5.3
DEL202508005188,ORD202508005188,3,48,52,3,2.5
DEL202508009558,ORD202508009558,4,40,53,4,3.7
DEL202508002166,ORD202508002166,3,42,58,3,1.4
DEL202508002301,ORD202508002301,12,40,51,12,2.4
DEL202508007607,ORD202508007607,4,36,90,4,1.7
DEL202508007495,ORD202508007495,4,44,62,4,1.7
DEL202508001602,ORD202508001602,1,49,64,1,2.9
DEL202508006848,ORD202508006848,6,50,67,6,5.5
DEL202508001056,ORD202508001056,1,42,40,1,5.6
DEL202508008574,ORD202508008574,,39,,,5.2
DEL202508006614,ORD202508006614,7,48,63,7,1.5
DEL202508008570,ORD202508008570,2,44,89,2,2.2
DEL202508001555,ORD202508001555,1,49,64,1,3.9
DEL202508005874,ORD202508005874,5,48,50,3,6.1
DEL202508004122,ORD202508004122,1,47,69,1,4.1
DEL202508003801,ORD202508003801,4,39,53,4,7.4
DEL202508002320,ORD202508002320,4,41,65,4,7.2
DEL202508000260,ORD202508000260,7,41,61,7,3.7
DEL202508005851,ORD202508005851,2,41,76,2,2
DEL202508004677,ORD202508004677,6,39,59,6,3.2
DEL202508007262,ORD202508007262,8,39,59,8,7.6
DEL202508005916,ORD202508005916,4,38,62,4,4.5
DEL202508002119,ORD202508002119,3,42,73,1,6.9
DEL202508002611,ORD202508002611,,43,,,1.7
DEL202508009372,ORD202508009372,3,50,85,2,7.7
DEL202508004657,ORD202508004657,2,43,61,2,3.6
DEL202508004230,ORD202508004230,12,36,69,12,7.4
DEL202508005538,ORD202508005538,1,37,48,1,3.6
DEL202508006014,ORD202508006014,3,41,77,3,4.2
DEL202508008163,ORD202508008163,2,41,73,2,6.5
DEL202508007308,ORD202508007308,6,40,52,6,1.9
DEL202508006024,ORD202508006024,3,36,42,3,1.6
DEL202508001250,ORD202508001250,5,44,41,5,6.3
DEL202508000493,ORD202508000493,,46,,,6.4
DEL202508003316,ORD202508003316,3,39,78,3,2
DEL202508002987,ORD202508002987,10,37,67,10,7.8
DEL202508006553,ORD202508006553,2,46,74,2,2.7
DEL202508008333,ORD202508008333,5,43,68,5,6.8
DEL202508009152,ORD202508009152,4,45,70,5,3.2
DEL202508000378,ORD202508000378,10,44,60,10,2.7
DEL202508006123,ORD202508006123,3,44,60,3,4.7
DEL202508004782,ORD202508004782,,38,,,6.2
DEL202508001432,ORD202508001432,4,41,44,4,4.3
